[?1034h=========================================
Binning:
30 	1.69916085468
31 	1.75967531982
32 	1.55761169229
33 	1.39573373364
34 	1.36468773117
35 	1.43799730018
36 	1.31913533848
37 	1.19852442744
38 	1.14301622312
39 	1.10665242472
40 	1.05583921666
41 	0.962062570607
42 	0.846908810486
43 	0.739546088445
44 	0.689845282699
45 	0.643348875601
46 	0.550432322555
47 	0.539816453529
==------------------------------------==
Fit uncertainty (function choice)
1 	13.8114706678
2 	6.38453856336
3 	1.63333338897
4 	-2.45325812619
5 	-4.46080716794
6 	-5.66310273021
7 	-5.63847309962
8 	-5.42348327774
9 	-4.49325115022
10 	-3.67274699504
11 	-2.56736254937
12 	-1.60051705021
13 	-0.874622412017
14 	-0.533422047514
15 	0.896597429708
16 	1.29623090072
17 	1.6808763921
18 	1.87628456504
19 	1.96729987383
20 	2.0819605369
21 	2.02753946847
22 	2.02027134681
23 	1.87605784152
24 	1.79058268674
25 	1.70393098641
26 	1.52636764584
27 	1.35316896401
28 	1.38993576328
29 	1.55927778297
30 	1.60168004719
31 	1.16567706522
32 	0.941192800414
33 	1.14794457293
34 	1.24674383716
35 	1.47339465277
36 	0.977974505497
37 	1.23781809862
38 	-0.739515674136
39 	0.905773384759
40 	0.876367732191
41 	0.936696228608
42 	0.672097425654
43 	0.616673763672
44 	0.439000566253
45 	0.460502327534
46 	0.382657983988
47 	0.269321566975


=========================================
2 b-tags , Combined trigger
==------------------------------------==
Data
1 	 0.0
2 	 0.0
3 	 0.0
4 	 0.0
5 	 0.0
6 	 0.0
7 	 0.0
8 	 0.0
9 	 0.0
10 	 0.0
11 	 0.0
12 	 0.0
13 	1048.0
14 	890.0
15 	815.0
16 	725.0
17 	622.0
18 	485.0
19 	425.0
20 	381.0
21 	339.0
22 	300.0
23 	248.0
24 	231.0
25 	197.0
26 	166.0
27 	112.0
28 	124.0
29 	105.0
30 	94.0
31 	101.0
32 	82.0
33 	60.0
34 	55.0
35 	49.0
36 	48.0
37 	35.0
38 	19.0
39 	35.0
40 	21.0
41 	21.0
42 	24.0
43 	21.0
44 	11.0
45 	8.0
46 	10.0
47 	11.0
==------------------------------------==
Background prediction
1 	 0.0
2 	 0.0
3 	 0.0
4 	 0.0
5 	 0.0
6 	 0.0
7 	 0.0
8 	 0.0
9 	 0.0
10 	 0.0
